,Artist,word,frequency
9947,One Direction,call,4
9948,One Direction,sun,4
9949,One Direction,tonight,3
9950,One Direction,old,3
9951,One Direction,think,3
9952,One Direction,lately,3
9953,One Direction,disappear,3
9954,One Direction,wake,3
9955,One Direction,there,3
9956,One Direction,afraid,3
9957,One Direction,head,3
9958,One Direction,saw,3
9959,One Direction,understand,3
9960,One Direction,believe,3
9961,One Direction,make,3
9962,One Direction,new,3
9963,One Direction,fight,3
9964,One Direction,could,3
9965,One Direction,let,3
9966,One Direction,leave,3
9967,One Direction,best,3
9968,One Direction,goin,2
9969,One Direction,red,2
9970,One Direction,mother,2
9971,One Direction,kind,2
9972,One Direction,dress,2
9973,One Direction,moon,2
9974,One Direction,regret,2
9975,One Direction,room,2
9976,One Direction,walk,2
9977,One Direction,song,2
9978,One Direction,turn,2
9979,One Direction,hear,2
9980,One Direction,home,2
9981,One Direction,woahoh,2
9982,One Direction,sure,2
9983,One Direction,fire,2
9984,One Direction,scar,2
9985,One Direction,dark,2
9986,One Direction,easy,2
9987,One Direction,river,2
9988,One Direction,soul,2
9989,One Direction,boat,2
9990,One Direction,reason,2
9991,One Direction,would,2
9992,One Direction,shell,2
9993,One Direction,man,2
9994,One Direction,teach,2
9995,One Direction,show,1
9996,One Direction,break,1
9997,One Direction,forget,1
9998,One Direction,chase,1
9999,One Direction,doubt,1
10000,One Direction,run,1
10001,One Direction,round,1
10002,One Direction,he,1
10003,One Direction,wait,1
10004,One Direction,hide,1
10005,One Direction,cigarette,1
10006,One Direction,beat,1
10007,One Direction,loud,1
10008,One Direction,stop,1
10009,One Direction,move,1
10010,One Direction,lightin,1
10011,One Direction,skin,1
10012,One Direction,fall,1
10013,One Direction,remind,1
10014,One Direction,insecure,1
10015,One Direction,turnin,1
10016,One Direction,door,1
10017,One Direction,need,1
10018,One Direction,makeup,1
10019,One Direction,cover,1
10020,One Direction,bein,1
10021,One Direction,enough,1
10022,One Direction,ccome,1
10023,One Direction,wrong,1
10024,One Direction,prove,1
10025,One Direction,put,1
10026,One Direction,shy,1
10027,One Direction,eye,1
10028,One Direction,body,1
10029,One Direction,cmon,1
10030,One Direction,voice,1
10031,One Direction,sing,1
10032,One Direction,street,1
10033,One Direction,latenight,1
10034,One Direction,space,1
10035,One Direction,friend,1
10036,One Direction,face,1
10037,One Direction,use,1
10038,One Direction,forever,1
10039,One Direction,together,1
10040,One Direction,queen,1
10041,One Direction,sixteen,1
10042,One Direction,thing,1
10043,One Direction,mum,1
10044,One Direction,dad,1
10045,One Direction,son,1
10046,One Direction,kiss,1
10047,One Direction,cream,1
10048,One Direction,mean,1
10049,One Direction,jaw,1
10050,One Direction,drop,1
10051,One Direction,jean,1
10052,One Direction,exist,1
10053,One Direction,shine,1
10054,One Direction,nananana,1
10055,One Direction,well,1
10056,One Direction,me—,1
10057,One Direction,​all,1
10058,Sia,unstoppable,52
10059,Sia,today,46
10060,Sia,need,22
10061,Sia,get,21
10062,Sia,ill,16
10063,Sia,baby,15
10064,Sia,love,15
10065,Sia,show,14
10066,Sia,put,14
10067,Sia,armor,12
10068,Sia,long,12
10069,Sia,cheap,12
10070,Sia,thrill,12
10071,Sia,elastic,11
10072,Sia,heart,11
10073,Sia,let,10
10074,Sia,snowman,8
10075,Sia,cry,8
10076,Sia,well,8
10077,Sia,fun,8
10078,Sia,like,8
10079,Sia,dance,8
10080,Sia,money,8
10081,Sia,want,7
10082,Sia,know,7
10083,Sia,tear,6
10084,Sia,go,6
10085,Sia,never,6
10086,Sia,come,6
10087,Sia,hide,6
10088,Sia,hit,6
10089,Sia,strong,6
10090,Sia,porsche,6
10091,Sia,brake,6
10092,Sia,invincible,6
10093,Sia,win,6
10094,Sia,single,6
10095,Sia,game,6
10096,Sia,powerful,6
10097,Sia,battery,6
10098,Sia,play,6
10099,Sia,confident,6
10100,Sia,keep,6
10101,Sia,see,6
10102,Sia,feel,6
10103,Sia,dollar,6
10104,Sia,bill,6
10105,Sia,tonight,6
10106,Sia,sun,5
10107,Sia,hear,5
10108,Sia,night,5
10109,Sia,hard,5
10110,Sia,home,4
10111,Sia,time,4
10112,Sia,break,4
10113,Sia,floor,4
10114,Sia,cash,4
10115,Sia,beat,4
10116,Sia,give,4
10117,Sia,skin,4
10118,Sia,blade,4
10119,Sia,sharp,4
10120,Sia,rubber,4
10121,Sia,band,4
10122,Sia,pull,4
10123,Sia,snap,4
10124,Sia,move,4
10125,Sia,fast,4
10126,Sia,fall,4
10127,Sia,catch,3
10128,Sia,leave,3
10129,Sia,close,3
10130,Sia,way,3
10131,Sia,shed,3
10132,Sia,make,3
10133,Sia,bite,3
10134,Sia,dust,3
10135,Sia,fight,3
10136,Sia,darling,2
10137,Sia,hold,2
10138,Sia,mr,2
10139,Sia,snow,2
10140,Sia,death,2
10141,Sia,freeze,2
10142,Sia,season,2
10143,Sia,zero,2
10144,Sia,forever,2
10145,Sia,yes,2
10146,Sia,north,2
10147,Sia,pole,2
10148,Sia,live,2
10149,Sia,happily,2
10150,Sia,please,2
10151,Sia,christmas,2
10152,Sia,leg,2
10153,Sia,run,2
10154,Sia,honey,2
10155,Sia,ear,2
10156,Sia,smile,2
10157,Sia,take,2
10158,Sia,fool,2
10159,Sia,town,2
10160,Sia,tell,2
10161,Sia,sunglass,2
10162,Sia,right,2
10163,Sia,alone,2
10164,Sia,loud,2
10165,Sia,deep,2
10166,Sia,friendship,2
10167,Sia,grow,2
10168,Sia,afraid,2
10169,Sia,turn,2
10170,Sia,radio,2
10171,Sia,friday,2
10172,Sia,ta,2
10173,Sia,saturday,2
10174,Sia,bad,2
10175,Sia,clear,2
10176,Sia,peace,2
10177,Sia,life,2
10178,Sia,front,1
10179,Sia,puddle,1
10180,Sia,water,1
10181,Sia,fear,1
10182,Sia,carry,1
10183,Sia,secret,1
10184,Sia,hair,1
10185,Sia,paint,1
10186,Sia,nail,1
10187,Sia,high,1
10188,Sia,heel,1
10189,Sia,conquer,1
10190,Sia,think,1
10191,Sia,war,1
10192,Sia,weapon,1
10193,Sia,red,1
10194,Sia,flag,1
10195,Sia,trust,1
10196,Sia,stay,1
10197,Sia,eye,1
10198,Sia,survive,1
10199,Sia,walk,1
10200,Sia,fire,1
10201,Sia,save,1
10202,Sia,doin,1
10203,Sia,everythin,1
10204,Sia,lose,1
10205,Sia,choose,1
10206,Morat,stay,24
10207,Morat,would,24
10208,Morat,leave,19
10209,Morat,know,18
10210,Morat,kiss,17
10211,Morat,love,16
10212,Morat,go,15
10213,Morat,ask,12
10214,Morat,never,12
10215,Morat,say,11
10216,Morat,see,10
10217,Morat,forget,9
10218,Morat,heart,8
10219,Morat,life,8
10220,Morat,lose,8
10221,Morat,look,8
10222,Morat,mouth,8
10223,Morat,kill,8
10224,Morat,hurt,7
10225,Morat,dream,7
10226,Morat,lie,7
10227,Morat,want,6
10228,Morat,give,6
10229,Morat,turn,5
10230,Morat,miss,5
10231,Morat,long,5
10232,Morat,memory,4
10233,Morat,night,4
10234,Morat,bullet,4
10235,Morat,swear,4
10236,Morat,follow,4
10237,Morat,friend,4
10238,Morat,witness,4
10239,Morat,hug,4
10240,Morat,end,4
10241,Morat,time,4
10242,Morat,steal,4
10243,Morat,think,4
10244,Morat,sidewalk,4
10245,Morat,die,4
10246,Morat,find,3
10247,Morat,like,3
10248,Morat,lifetime,3
10249,Morat,true,3
10250,Morat,inside,3
10251,Morat,world,3
10252,Morat,seem,3
10253,Morat,punishment,3
10254,Morat,pretend,3
10255,Morat,move,3
10256,Morat,away,3
10257,Morat,last,3
10258,Morat,alive,3
10259,Morat,suicidal,3
10260,Morat,act,3
10261,Morat,get,3
10262,Morat,unharmed,3
10263,Morat,dare,3
10264,Morat,hide,2
10265,Morat,call,2
10266,Morat,talk,2
10267,Morat,easy,2
10268,Morat,today,2
10269,Morat,come,2
10270,Morat,eye,2
10271,Morat,dance,2
10272,Morat,even,2
10273,Morat,summer,2
10274,Morat,saw,2
10275,Morat,understand,2
10276,Morat,role,2
10277,Morat,prefer,2
10278,Morat,skin,2
10279,Morat,arm,2
10280,Morat,mind,2
10281,Morat,mexico,2
10282,Morat,feel,2
10283,Morat,people,2
10284,Morat,rom,2
10285,Morat,take,2
10286,Morat,tell,2
10287,Morat,stop,2
10288,Morat,notice,2
10289,Morat,baby,2
10290,Morat,goodbye,2
10291,Morat,touch,2
10292,Morat,promise,2
10293,Morat,rhyme,2
10294,Morat,pain,2
10295,Morat,expert,2
10296,Morat,beat,2
10297,Morat,forgiveness,2
10298,Morat,confess,2
10299,Morat,regret,2
10300,Morat,suffer,2
10301,Morat,could,2
10302,Morat,bad,2
10303,Morat,fall,1
10304,Morat,difficult,1
10305,Morat,photo,1
10306,Morat,train,1
10307,Morat,break,1
10308,Morat,back,1
10309,Morat,yourselfagain,1
10310,Morat,stayonce,1
10311,Morat,air,1
10312,Morat,enough,1
10313,Morat,convince,1
10314,Morat,sound,1
10315,Morat,crazy,1
10316,Morat,bogotáto,1
10317,Morat,buenos,1
10318,Morat,aire,1
10319,Morat,explain,1
10320,Morat,forgeti,1
10321,Morat,stayagain,1
10322,Morat,againyou,1
10323,Morat,againstay,1
10324,Morat,become,1
10325,Morat,eternal,1
10326,Morat,moment,1
10327,Morat,gaze,1
10328,Morat,melt,1
10329,Morat,winter,1
10330,Morat,wait,1
10331,Morat,freeze,1
10332,Morat,expect,1
10333,Morat,whenno,1
10334,Morat,ofi,1
10335,Morat,mightalso,1
10336,Morat,farewell,1
10337,Morat,arrive,1
10338,Morat,care,1
10339,Morat,delete,1
10340,Morat,strongerif,1
10341,Morat,forgivenessif,1
10342,Morat,indifferent,1
10343,Morat,reasoni,1
10344,Morat,openly,1
10345,Morat,bastard,1
10346,Morat,rome,1
10347,Morat,live,1
10348,Morat,start,1
10349,Morat,watch,1
10350,Morat,television,1
10351,Morat,urgent,1
10352,Morat,news,1
10353,Morat,longerhe,1
10354,Morat,strong,1
10355,Morat,impossible,1
10356,Morat,invisible,1
10357,Morat,likely,1
10358,Morat,sun,1
10359,Morat,clock,1
10360,Morat,choose,1
10361,Morat,nightanyone,1
10362,Morat,among,1
10363,Morat,crowd,1
10364,Morat,make,1
10365,Morat,piece,1
10366,Morat,try,1
10367,Morat,wantgoing,1
10368,Morat,crystal,1
10369,Morat,dark,1
10370,Morat,tonight,1
10371,Morat,worth,1
10372,Morat,liethat,1
10373,Morat,pay,1
10374,Morat,attention,1
10375,Morat,tooyour,1
10376,Morat,game,1
10377,Morat,iftoday,1
10378,Morat,return,1
10379,Morat,coincidence,1
10380,Morat,careyou,1
10381,Morat,longeryou,1
10382,Morat,forgiveoh,1
10383,Morat,war,1
10384,Morat,conquer,1
10385,Morat,wantbecause,1
10386,Morat,always,1
10387,Katy Perry,get,29
10388,Katy Perry,roar,18
10389,Katy Perry,hear,17
10390,Katy Perry,ohohohohohohoh,15
10391,Katy Perry,like,13
10392,Katy Perry,love,13
10393,Katy Perry,take,11
10394,Katy Perry,unconditionally,11
10395,Katy Perry,away,10
10396,Katy Perry,baby,9
10397,Katy Perry,let,9
10398,Katy Perry,make,8
10399,Katy Perry,would,8
10400,Katy Perry,ridin,8
10401,Katy Perry,harleys,8
10402,Katy Perry,cozy,7
10403,Katy Perry,life,7
10404,Katy Perry,little,6
10405,Katy Perry,need,6
10406,Katy Perry,fire,6
10407,Katy Perry,want,6
10408,Katy Perry,champion,6
10409,Katy Perry,loud,6
10410,Katy Perry,keep,5
10411,Katy Perry,go,5
10412,Katy Perry,see,5
10413,Katy Perry,hold,5
10414,Katy Perry,there,5
10415,Katy Perry,jeweler,5
10416,Katy Perry,say,5
10417,Katy Perry,christmas,4
10418,Katy Perry,day,4
10419,Katy Perry,free,4
10420,Katy Perry,open,4
10421,Katy Perry,heart,4
10422,Katy Perry,ill,4
10423,Katy Perry,good,4
10424,Katy Perry,wed,4
10425,Katy Perry,stay,4
10426,Katy Perry,diamond,3
10427,Katy Perry,sparkly,3
10428,Katy Perry,thing,3
10429,Katy Perry,buy,3
10430,Katy Perry,afeeling,3
10431,Katy Perry,light,3
10432,Katy Perry,wrap,3
10433,Katy Perry,unconditional,3
10434,Katy Perry,fear,3
10435,Katy Perry,begin,3
10436,Katy Perry,never,3
10437,Katy Perry,time,3
10438,Katy Perry,eye,3
10439,Katy Perry,tiger,3
10440,Katy Perry,fighter,3
10441,Katy Perry,dance,3
10442,Katy Perry,lion,3
10443,Katy Perry,sunday,3
10444,Katy Perry,town,3
10445,Katy Perry,call,3
10446,Katy Perry,back,3
10447,Katy Perry,holdin,3
10448,Katy Perry,tight,3
10449,Katy Perry,ride,3
10450,Katy Perry,pink,3
10451,Katy Perry,purple,3
10452,Katy Perry,girl,3
10453,Katy Perry,promise,3
10454,Katy Perry,u,3
10455,Katy Perry,world,3
10456,Katy Perry,priceless,2
10457,Katy Perry,mr,2
10458,Katy Perry,santa,2
10459,Katy Perry,massage,2
10460,Katy Perry,whiskey,2
10461,Katy Perry,stressin,2
10462,Katy Perry,nothing,2
10463,Katy Perry,missin,2
10464,Katy Perry,blessin,2
10465,Katy Perry,chanel,2
10466,Katy Perry,falala,2
10467,Katy Perry,know,2
10468,Katy Perry,brush,2
10469,Katy Perry,dust,2
10470,Katy Perry,voice,2
10471,Katy Perry,sound,2
10472,Katy Perry,thunder,2
10473,Katy Perry,shake,2
10474,Katy Perry,grind,2
10475,Katy Perry,enough,2
10476,Katy Perry,use,2
10477,Katy Perry,breath,2
10478,Katy Perry,slowin,2
10479,Katy Perry,catch,2
10480,Katy Perry,hawaiii,2
10481,Katy Perry,tattoo,2
10482,Katy Perry,hurry,1
10483,Katy Perry,flurry,1
10484,Katy Perry,shop,1
10485,Katy Perry,droppin,1
10486,Katy Perry,snow,1
10487,Katy Perry,kid,1
10488,Katy Perry,cryin,1
10489,Katy Perry,dog,1
10490,Katy Perry,barkin,1
10491,Katy Perry,catchin,1
10492,Katy Perry,folk,1
10493,Katy Perry,barely,1
10494,Katy Perry,sure,1
10495,Katy Perry,madness,1
10496,Katy Perry,magic,1
10497,Katy Perry,soon,1
10498,Katy Perry,hang,1
10499,Katy Perry,mistletoe,1
10500,Katy Perry,close,1
10501,Katy Perry,almost,1
10502,Katy Perry,inside,1
10503,Katy Perry,insecurity,1
10504,Katy Perry,dirty,1
10505,Katy Perry,laundry,1
10506,Katy Perry,blink,1
10507,Katy Perry,come,1
10508,Katy Perry,apology,1
10509,Katy Perry,worthy,1
10510,Katy Perry,bad,1
10511,Katy Perry,walk,1
10512,Katy Perry,storm,1
10513,Katy Perry,acceptance,1
10514,Katy Perry,key,1
10515,Katy Perry,truly,1
10516,Katy Perry,bite,1
10517,Katy Perry,tongue,1
10518,Katy Perry,scar,1
10519,Katy Perry,rock,1
10520,Katy Perry,boat,1
10521,Katy Perry,mess,1
10522,Katy Perry,sit,1
10523,Katy Perry,quietly,1
10524,Katy Perry,agree,1
10525,Katy Perry,politely,1
10526,Katy Perry,guess,1
10527,Katy Perry,forget,1
10528,Katy Perry,choice,1
10529,Katy Perry,push,1
10530,Katy Perry,past,1
10531,Katy Perry,break,1
10532,Katy Perry,point,1
10533,Katy Perry,stand,1
10534,Katy Perry,fell,1
10535,Katy Perry,float,1
10536,Katy Perry,butterfly,1
10537,Katy Perry,sting,1
10538,Katy Perry,bee,1
10539,Katy Perry,boy,1
10540,Katy Perry,tell,1
10541,Katy Perry,cruisin,1
10542,Katy Perry,heartshaped,1
10543,Katy Perry,highway,1
10544,Katy Perry,swervin,1
10545,Katy Perry,lanetolane,1
10546,Katy Perry,hit,1
10547,Katy Perry,brake,1
10548,Katy Perry,feelin,1
10549,Katy Perry,safe,1
10550,Katy Perry,run,1
10551,Katy Perry,finger,1
10552,Katy Perry,salty,1
10553,Katy Perry,hair,1
10554,Katy Perry,ahead,1
10555,Katy Perry,explore,1
10556,Katy Perry,island,1
10557,Katy Perry,vibe,1
10558,Katy Perry,real,1
10559,Katy Perry,feel,1
10560,Katy Perry,air,1
10561,Katy Perry,revvin,1
10562,Katy Perry,summer,1
10563,Katy Perry,high,1
10564,Katy Perry,school,1
10565,Katy Perry,first,1
10566,Katy Perry,meet,1
10567,Katy Perry,mustang,1
10568,Katy Perry,radiohead,1
10569,Katy Perry,eighteenth,1
10570,Katy Perry,birthday,1
10571,Katy Perry,match,1
10572,Katy Perry,steal,1
10573,Katy Perry,parent,1
10574,Katy Perry,liquor,1
10575,Katy Perry,climb,1
10576,Katy Perry,roof,1
10577,Katy Perry,talk,1
10578,Katy Perry,future,1
10579,Katy Perry,clue,1
10580,Katy Perry,plan,1
10581,Katy Perry,lose,1
10582,Katy Perry,june,1
10583,Katy Perry,johnny,1
10584,Katy Perry,cash,1
10585,Katy Perry,pact,1
10586,Katy Perry,miss,1
10587,Katy Perry,put,1
10588,Katy Perry,record,1
10589,Katy Perry,remove,1
10590,Katy Perry,saw,1
10591,Katy Perry,downtown,1
10592,Katy Perry,sing,1
10593,Duki,go,23
10594,Duki,like,20
10595,Duki,want,19
10596,Duki,know,15
10597,Duki,pod,13
10598,Duki,problem,13
10599,Duki,life,11
10600,Duki,skrrt,10
10601,Duki,pew,10
10602,Duki,take,9
10603,Duki,give,9
10604,Duki,leave,8
10605,Duki,put,8
10606,Duki,feel,7
10607,Duki,crazy,7
10608,Duki,tell,6
10609,Duki,get,6
10610,Duki,baby,6
10611,Duki,say,5
10612,Duki,mommy,5
10613,Duki,see,5
10614,Duki,make,5
10615,Duki,alone,5
10616,Duki,would,5
10617,Duki,call,5
10618,Duki,lie,5
10619,Duki,house,4
10620,Duki,think,4
10621,Duki,mode,4
10622,Duki,keep,4
10623,Duki,good,4
10624,Duki,mine,4
10625,Duki,fuck,4
10626,Duki,glory,4
10627,Duki,accelerate,4
10628,Duki,brake,4
10629,Duki,love,4
10630,Duki,step,3
10631,Duki,speak,3
10632,Duki,people,3
10633,Duki,dori,3
10634,Duki,first,3
10635,Duki,clothe,3
10636,Duki,bastard,3
10637,Duki,fire,3
10638,Duki,never,3
10639,Duki,felt,3
10640,Duki,wait,3
10641,Duki,saw,3
10642,Duki,ask,3
10643,Duki,lose,3
10644,Duki,june,2
10645,Duki,e,2
10646,Duki,hit,2
10647,Duki,argentine,2
10648,Duki,rapper,2
10649,Duki,devil,2
10650,Duki,become,2
10651,Duki,strong,2
10652,Duki,seem,2
10653,Duki,stadium,2
10654,Duki,inside,2
10655,Duki,glass,2
10656,Duki,judge,2
10657,Duki,failure,2
10658,Duki,surrender,2
10659,Duki,case,2
10660,Duki,sun,2
10661,Duki,family,2
10662,Duki,group,2
10663,Duki,bite,2
10664,Duki,expense,2
10665,Duki,grass,2
10666,Duki,brand,2
10667,Duki,treatment,2
10668,Duki,new,2
10669,Duki,contract,2
10670,Duki,distribute,2
10671,Duki,exact,2
10672,Duki,traffic,2
10673,Duki,ship,2
10674,Duki,narco,2
10675,Duki,spend,2
10676,Duki,high,2
10677,Duki,enjoy,2
10678,Duki,league,2
10679,Duki,zapa,2
10680,Duki,hope,2
10681,Duki,season,2
10682,Duki,school,2
10683,Duki,turizo,2
10684,Duki,day,2
10685,Duki,come,2
10686,Duki,four,2
10687,Duki,addict,2
10688,Duki,natural,2
10689,Duki,exhaust,2
10690,Duki,exploit,2
10691,Duki,agenda,2
10692,Duki,sell,2
10693,Duki,interest,2
10694,Duki,turn,2
10695,Duki,learn,2
10696,Duki,flower,2
10697,Duki,burn,2
10698,Duki,play,2
10699,Duki,letter,2
10700,Duki,apost,2
10701,Duki,cruz,2
10702,Duki,face,2
10703,Duki,stepthe,1
10704,Duki,miracle,1
10705,Duki,sandra,1
10706,Duki,guille,1
10707,Duki,bear,1
10708,Duki,24,1
10709,Duki,guerrero,1
10710,Duki,intendsi,1
10711,Duki,foreign,1
10712,Duki,money,1
10713,Duki,piece,1
10714,Duki,sink,1
10715,Duki,speakingitalian,1
10716,Duki,monday,1
10717,Duki,friday,1
10718,Duki,eat,1
10719,Duki,pasta,1
10720,Duki,haater,1
10721,Duki,enough,1
10722,Duki,ginobili,1
10723,Duki,basket,1
10724,Duki,caste,1
10725,Duki,system,1
10726,Duki,effort,1
10727,Duki,ohwohwohwoh,1
10728,Duki,heaven,1
10729,Duki,lead,1
10730,Duki,ratato,1
10731,Duki,star,1
10732,Duki,dawn,1
10733,Duki,bed,1
10734,Duki,surprise,1
10735,Duki,ina,1
10736,Duki,dance,1
10737,Duki,night,1
10738,Duki,matter,1
10739,Duki,awaymore,1
10740,Duki,attempt,1
10741,Duki,feelthat,1
10742,Duki,ratatadiablo,1
10743,Duki,bumbumbumbum,1
10744,Duki,pumpumpumpum,1
10745,Duki,crash,1
10746,Duki,tumtumtumtum,1
10747,Duki,car,1
10748,Duki,brrumbrrumbrrumbrrum,1
10749,Duki,walk,1
10750,Duki,full,1
10751,Duki,tank,1
10752,Duki,let,1
10753,Duki,back,1
10754,Duki,head,1
10755,Duki,ice,1
10756,Duki,neck,1
10757,Duki,shine,1
10758,Duki,real,1
10759,Duki,nigga,1
10760,Duki,gaze,1
10761,Duki,heart,1
10762,Duki,snow,1
10763,Duki,ski,1
10764,Duki,melt,1
10765,Duki,ahahknowing,1
10766,Duki,even,1
10767,Duki,cell,1
10768,Duki,daddy,1
10769,Duki,record,1
10770,Duki,smero,1
10771,Duki,pillow,1
10772,Duki,move,1
10773,Duki,away,1
10774,Duki,battle,1
10775,Duki,begin,1
10776,Duki,understand,1
10777,Duki,excuse,1
10778,Duki,indifferent,1
10779,Duki,hurt,1
10780,Duki,whoever,1
10781,Duki,suffer,1
10782,Duki,insist,1
10783,Duki,story,1
10784,Duki,liethe,1
10785,Duki,crazyi,1
10786,Duki,illuminate,1
10787,Duki,paris,1
10788,Duki,messi,1
10789,Duki,selfish,1
10790,Duki,jordan,1
10791,Duki,shirt,1
10792,Duki,diamond,1
10793,Duki,cruel,1
10794,Duki,vo,1
10795,Duki,youthinking,1
10796,Duki,u,1
10797,ROSALÍA,give,16
10798,ROSALÍA,night,15
10799,ROSALÍA,happen,12
10800,ROSALÍA,tell,10
10801,ROSALÍA,never,9
10802,ROSALÍA,go,8
10803,ROSALÍA,know,8
10804,ROSALÍA,day,8
10805,ROSALÍA,bear,8
10806,ROSALÍA,take,7
10807,ROSALÍA,baby,6
10808,ROSALÍA,body,6
10809,ROSALÍA,way,6
10810,ROSALÍA,want,6
10811,ROSALÍA,say,6
10812,ROSALÍA,leave,6
10813,ROSALÍA,look,5
10814,ROSALÍA,like,5
10815,ROSALÍA,kiss,5
10816,ROSALÍA,explain,5
10817,ROSALÍA,nonstop,5
10818,ROSALÍA,top,5
10819,ROSALÍA,sleep,5
10820,ROSALÍA,ta,5
10821,ROSALÍA,move,4
10822,ROSALÍA,easy,4
10823,ROSALÍA,forget,4
10824,ROSALÍA,moon,4
10825,ROSALÍA,last,4
10826,ROSALÍA,put,4
10827,ROSALÍA,bad,4
10828,ROSALÍA,korea,4
10829,ROSALÍA,today,3
10830,ROSALÍA,long,3
10831,ROSALÍA,motomami,3
10832,ROSALÍA,fame,3
10833,ROSALÍA,devour,3
10834,ROSALÍA,room,3
10835,ROSALÍA,heat,3
10836,ROSALÍA,find,3
10837,ROSALÍA,stay,3
10838,ROSALÍA,think,3
10839,ROSALÍA,mommy,3
10840,ROSALÍA,lover,3
10841,ROSALÍA,love,3
10842,ROSALÍA,come,3
10843,ROSALÍA,jealous,3
10844,ROSALÍA,trust,3
10845,ROSALÍA,marry,3
10846,ROSALÍA,cake,3
10847,ROSALÍA,crime,3
10848,ROSALÍA,sun,3
10849,ROSALÍA,send,3
10850,ROSALÍA,rawill,3
10851,ROSALÍA,new,2
10852,ROSALÍA,flow,2
10853,ROSALÍA,box,2
10854,ROSALÍA,hackeá,2
10855,ROSALÍA,free,2
10856,ROSALÍA,return,2
10857,ROSALÍA,album,2
10858,ROSALÍA,fuck,2
10859,ROSALÍA,b,2
10860,ROSALÍA,racineta,2
10861,ROSALÍA,hehe,2
10862,ROSALÍA,toy,2
10863,ROSALÍA,end,2
10864,ROSALÍA,problem,2
10865,ROSALÍA,watch,2
10866,ROSALÍA,see,2
10867,ROSALÍA,wet,2
10868,ROSALÍA,key,2
10869,ROSALÍA,witness,2
10870,ROSALÍA,skin,2
10871,ROSALÍA,face,2
10872,ROSALÍA,always,2
10873,ROSALÍA,would,2
10874,ROSALÍA,nightit,2
10875,ROSALÍA,heart,2
10876,ROSALÍA,daddy,2
10877,ROSALÍA,make,2
10878,ROSALÍA,serious,2
10879,ROSALÍA,excite,2
10880,ROSALÍA,treacherous,2
10881,ROSALÍA,disappear,2
10882,ROSALÍA,learn,2
10883,ROSALÍA,melt,2
10884,ROSALÍA,evil,2
10885,ROSALÍA,eye,2
10886,ROSALÍA,away,2
10887,ROSALÍA,tarará,2
10888,ROSALÍA,pimpea,2
10889,ROSALÍA,pimpe,2
10890,ROSALÍA,choose,2
10891,ROSALÍA,á,2
10892,ROSALÍA,ratatá,2
10893,ROSALÍA,base,2
10894,ROSALÍA,hit,2
10895,ROSALÍA,throw,2
10896,ROSALÍA,speak,2
10897,ROSALÍA,bullshit,2
10898,ROSALÍA,phasea,2
10899,ROSALÍA,makeup,2
10900,ROSALÍA,call,1
10901,ROSALÍA,occupy,1
10902,ROSALÍA,mugi,1
10903,ROSALÍA,thei,1
10904,ROSALÍA,skirt,1
10905,ROSALÍA,ring,1
10906,ROSALÍA,chain,1
10907,ROSALÍA,piñacolada,1
10908,ROSALÍA,sorry,1
10909,ROSALÍA,fefa,1
10910,ROSALÍA,bos,1
10911,ROSALÍA,dance,1
10912,ROSALÍA,еlla,1
10913,ROSALÍA,teach,1
10914,ROSALÍA,еsta,1
10915,ROSALÍA,brunette,1
10916,ROSALÍA,task,1
10917,ROSALÍA,good,1
10918,ROSALÍA,violent,1
10919,ROSALÍA,mambo,1
10920,ROSALÍA,lookshow,1
10921,ROSALÍA,imischá,1
10922,ROSALÍA,shorty,1
10923,ROSALÍA,doinghow,1
10924,ROSALÍA,admit,1
10925,ROSALÍA,dedicate,1
10926,ROSALÍA,topic,1
10927,ROSALÍA,prefer,1
10928,ROSALÍA,prefersa,1
10929,ROSALÍA,basic,1
10930,ROSALÍA,remember,1
10931,ROSALÍA,mine,1
10932,ROSALÍA,real,1
10933,ROSALÍA,unconditional,1
10934,ROSALÍA,witnessedohoh,1
10935,ROSALÍA,wrist,1
10936,ROSALÍA,tamo,1
10937,ROSALÍA,la,1
10938,ROSALÍA,vega,1
10939,ROSALÍA,sticky,1
10940,ROSALÍA,wall,1
10941,ROSALÍA,weakness,1
10942,ROSALÍA,stop,1
10943,ROSALÍA,die,1
10944,ROSALÍA,myhot,1
10945,ROSALÍA,hell,1
10946,ROSALÍA,cold,1
10947,ROSALÍA,winter,1
10948,ROSALÍA,dream,1
10949,ROSALÍA,era,1
10950,ROSALÍA,nightyou,1
10951,ROSALÍA,fell,1
10952,ROSALÍA,lip,1
10953,ROSALÍA,parrot,1
10954,ROSALÍA,let,1
10955,ROSALÍA,vibrate,1
10956,ROSALÍA,run,1
10957,ROSALÍA,supervise,1
10958,ROSALÍA,little,1
10959,ROSALÍA,mouth,1
10960,ROSALÍA,sound,1
10961,ROSALÍA,rich,1
10962,ROSALÍA,posseo,1
10963,ROSALÍA,thati,1
10964,ROSALÍA,baptize,1
10965,ROSALÍA,believe,1
10966,ROSALÍA,hurt,1
10967,ROSALÍA,invent,1
10968,ROSALÍA,special,1
10969,ROSALÍA,become,1
10970,ROSALÍA,obsess,1
10971,ROSALÍA,thousand,1
10972,ROSALÍA,song,1
10973,ROSALÍA,mind,1
10974,ROSALÍA,andhe,1
10975,ROSALÍA,notice,1
10976,ROSALÍA,traitrier,1
10977,ROSALÍA,leaf,1
10978,ROSALÍA,candle,1
